RXN-17013	2.3.1.51
GMP-REDUCT-RXN	1.7.1.7
3.4.24.12-RXN	3.4.24.12
RXN-15216	5.3.1.32
RXN-16025	2.3.1.51
RXN-18750	2.4.1.351
RXN-18370	2.3.1.21
RXNQT-4330	2.8.2.38
ALCOHOL-DEHYDROG-RXN	1.1.1.1
N-ACETYLTRANSFER-RXN	2.3.1.1
RXN-20339	1.3.1.93
RXN-18268	2.4.99.1
RXN-4142	1.2.1.3
RXN-18825	4.2.3.171
3.4.24.53-RXN	3.4.24.53
RXN-20549	3.1.4.39
RXN-9886	5.5.1.7
2.3.1.128-RXN	2.3.1.266
LACTATE-RACEMASE-RXN	5.1.2.1
RXNN-386	5.99.1.4
3.4.21.109-RXN	3.4.21.109
RXN-21618	1.1.1.100
1.14.13.77-RXN	1.14.14.106
RXN-13507	1.14.14.126
RXN-12024	3.2.1.147
RXN-14922	5.5.1.24
RXN-11322	4.3.3.6
3.2.2.24-RXN	3.2.2.24
2.1.1.136-RXN	2.1.1.136
RXN-11434	3.4.19.16
RXN0-745	1.1.98.6
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	2.3.1.19
RXN-18777	2.4.1.18
RXN-10964	3.6.1.52
RXN-17649	1.14.15.28
BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN	1.2.1.28
4OH2OXOGLUTARALDOL-RXN	4.1.3.16
RXN-12960	2.7.1.175
3.1.11.4-RXN	3.1.11.4
RXN-9380	4.1.1.96
RXN-4861	5.5.1.12
2-OXOBUTYRATE-SYNTHASE-RXN	1.2.7.7
1.14.13.118-RXN	1.14.14.38
RXN-19243	4.1.99.3
RXN-7953	2.8.2.33
RXN-20509	3.5.1.60
RXN-16480	1.13.11.81
RXN-12560	1.1.1.36
RXN-18306	2.4.1.275
RXN-18160	1.14.14.43
RXN-11475	2.1.1.197
RXN-19038	4.2.1.22
RXN-8061	6.3.3.7
RXN-14523	3.1.3.34
RXN-4761	2.4.1.170
RXN-21671	4.2.1.59
RXN-15261	3.5.4.3
2.7.1.133-RXN	2.7.1.159
2.4.1.46-RXN	2.4.1.46
RXN-4319	2.4.1.170
RXN-8197	1.14.14.83
RXN-15108	1.14.15.33
3.6.3.15-RXN	7.2.2.1
RXN-14025	3.1.3.5
RXN0-7002	3.2.1.86
RXN-17566	6.4.1.6
RXN-9412	3.3.2.8
RXN-15425	2.5.1.125
RXN-11396	3.6.1.55
RXN-14434	2.4.1.300
RXN-9543	2.3.1.199
RXN-11052	1.14.14.147
RXN-14725	4.2.1.84
ABC-27-RXN	7.3.2.1
3.4.21.50-RXN	3.4.21.50
RXN-20439	1.3.1.70
3.4.14.12-RXN	3.4.14.12
RXN-9797	5.1.99.4
RXN0-882	1.17.7.1
RXN-17864	2.3.1.255
3.4.21.34-RXN	3.4.21.34
RXN-12654	1.14.13.170
RXN-15565	2.3.2.25
THIKIN-RXN	2.7.1.89
3.4.21.85-RXN	3.4.21.85
RXN-13709	1.14.18.9
RXN-9276	1.3.1.107
RXN-16400	1.14.14.80
RXN-18384	1.3.1.85
RXN-9685	5.4.99.57
RXN-15694	2.3.1.238
RXN-12148	1.1.1.313
3.4.24.56-RXN	3.4.24.56
RXN-19654	1.14.14.82
RXN0-4141	1.12.99.6
RXN-8144	4.2.99.24
RXN-18575	4.1.1.114
RXN-6261	6.3.1.10
RXN-17116	2.3.1.16
RXN-14805	4.2.1.119
RXN-17899	2.3.2.29
RXN-17077	1.10.3.4
RXN-20226	2.3.1.26
RXN-17067	1.10.3.4
OROPRIBTRANS-RXN	2.4.2.10
RXN-14313	1.14.19.70
RXN-12128	2.4.1.173
RXN-20335	1.3.1.93
RXN-15212	3.1.4.12
RXN-12618	3.4.19.13
RXN-15379	1.14.14.70
RXN-10792	3.4.24.58
CYSTEAMINE-DIOXYGENASE-RXN	1.13.11.19
RXN-18935	3.1.1.23
RXN0-2522	2.7.1.195
SARCOX-RXN	1.5.3.1
RXN-11183	3.2.1.147
RXN-20644	1.14.99.66
RXN-6222	2.4.1.13
4.2.99.19-RXN	4.4.1.23
1.2.1.30-RXN	1.2.1.30
1.3.99.23-RXN	1.3.99.23
RXN-14422	1.1.1.234
UROGENIIISYN-RXN	4.2.1.75
RXN66-306	1.3.1.70
4.2.2.13-RXN	4.2.2.13
RXN-18661	2.7.7.99
RXN-12269	4.2.2.25
1.13.11.6-RXN	1.13.11.6
RXN-8413	1.14.19.33
ISOCITDEH-RXN	1.1.1.42
RXN-17396	1.1.1.52
RXNQT-4163	2.3.3.17
RXN-18142	1.14.19.50
RXN-17416	1.3.1.116
RXN-20168	1.3.3.8
RIBOSYLHOMOCYSTEINASE-RXN	4.4.1.21
RXN-21418	3.5.1.91
RXN-3962	3.5.1.46
RXN-11869	2.1.1.206
RXN-21548	2.8.1.9
GLYCEROL-2-DEHYDROGENASE-NADP+-RXN	1.1.1.156
3.4.21.9-RXN	3.4.21.9
RXN-20332	2.3.1.199
RXN-11857	2.1.1.202
2.7.4.10-RXN	2.7.4.10
RXN-12740	1.14.15.30
PURINE-NUCLEOSIDASE-RXN	3.2.2.1
RXN-18451	2.5.1.137
RXN-10911	1.1.1.1
GUANIDINOACETATE-N-METHYLTRANSFERASE-RXN	2.1.1.2
RXN-12127	2.4.1.173
RXN0-6479	3.1.13.1
RXN-12172	3.2.1.171
RXN-12014	3.4.24.78
RXN-19195	6.2.1.2
RXN-1	1.4.3.4
RXN-12736	1.2.1.87
GUANPRIBOSYLTRAN-RXN	2.4.2.8
RXN-17717	1.3.1.112
DOLICHOL-KINASE-RXN	2.7.1.108
RXN-19148	3.4.19.6
RXN-10919	6.2.1.12
RXN-19739	7.2.4.5
RXN-9804	1.11.2.3
RXN-11884	5.3.3.5
1.11.1.15-RXN	1.11.1.24
3.5.1.52-RXN	3.5.1.52
2.4.1.243-RXN	2.4.1.243
3.1.3.66-RXN	3.1.3.66
RXN-8829	5.4.4.1
3.4.24.37-RXN	3.4.24.37
RXN-20505	1.1.1.102
RXN-15244	2.1.1.300
RXN-19944	3.4.13.20
ASNSYNA-RXN	6.3.1.1
RXN-12488	3.4.11.26
RXN-21721	2.3.1.86
DARABISOM-RXN	5.3.1.3
SOLDEHYD-RXN	1.1.1.257
NADH-DEHYDROGENASE-QUINONE-RXN	1.6.5.9
2.4.1.228-RXN	2.4.1.228
ISOFLAVONE-2-HYDROXYLASE-RXN	1.14.14.89
RXN-4204	2.3.1.115
RXN-12750	1.1.1.35
RXN0-5187	3.1.3.102
RXN-16111	1.14.19.31
3.2.1.159-RXN	3.2.1.159
2.1.1.115-RXN	2.1.1.115
RXN-1102	1.1.1.195
GLUTATHIONE-THIOESTERASE-RXN	3.1.2.7
RXN-17426	1.3.1.111
RXN1G-138	2.3.1.293
COBALAMIN5PSYN-RXN	2.7.8.26
THIOETHER-S-METHYLTRANSFERASE-RXN	2.1.1.96
GLUTAMINE--PYRUVATE-AMINOTRANSFERASE-RXN	2.6.1.15
RXN-9518	1.1.1.100
RXN-13859	3.2.2.5
RXN-21292	1.1.1.294
RXN-18908	3.2.1.207
RXN-21696	1.1.1.100
RXN-4210	1.3.1.21
RXN-13183	1.3.2.3
RXN-20735	3.1.8.1
MANNONDEHYDRAT-RXN	4.2.1.8
PLASMALOGEN-SYNTHASE-RXN	2.3.1.25
OXALYL-COA-DECARBOXYLASE-RXN	4.1.1.8
RXN-21686	1.1.1.100
RXN-20651	6.2.1.3
RXN-14282	3.2.1.20
RXN-19820	6.3.2.54
RXN-12397	3.2.1.155
RXN-14831	2.1.1.288
RXN-17380	3.1.3.101
RXN-18912	3.5.1.52
RXN-16291	6.3.2.47
RXN-18259	2.4.1.86
RXN-15775	2.1.1.314
RXN-8163	1.4.3.3
ESTRONE-SULFOTRANSFERASE-RXN	2.8.2.4
RXN-13735	2.3.1.198
RXN-16051	1.14.19.23
RXN-9912	1.14.13.1
RXN-15618	1.8.98.3
L-RHAMNOSE-1-DEHYDROGENASE-RXN	1.1.1.173
6.1.1.26-RXN	6.1.1.26
RXN-15378	1.3.5.1
RXN-19765	3.2.1.23
RXN-12894	3.5.1.110
RXN-16430	5.1.1.21
RXN-17961	2.3.1.280
RXN-11637	2.1.1.198
RXN-14691	1.6.3.3
SPERMIDINESYN-RXN	2.5.1.16
IMPCYCLOHYDROLASE-RXN	3.5.4.10
1.14.11.1-RXN	1.14.11.1
RXN0-7280	1.14.11.33
RXN-8215	1.14.99.63
RXN-8451	2.1.1.267
RXN0-5205	7.2.2.12
RXN-20352	2.3.1.24
4.1.1.32-RXN	4.1.1.32
RXN-17776	4.2.1.17
3.2.1.97-RXN	3.2.1.97
RXN0-5393	4.2.1.17
GALACTURAN-14-ALPHA-GALACTURONIDASE-RXN	3.2.1.67
BENZYL-ALC-DEHYDROGENASE-RXN	1.1.1.90
1.2.3.14-RXN	1.2.3.14
3.4.22.27-RXN	3.4.22.27
RXN-8751	1.17.1.4
RXN-14418	2.5.1.106
RXN-21692	4.2.1.59
RXN-9718	2.3.1.190
GLUCURONOLACTONE-REDUCTASE-RXN	1.1.1.20
RXN0-2142	1.1.1.100
RXN-14147	2.6.1.88
3.1.2.27-RXN	3.1.2.27
TRIMETHYLLYSINE-DIOXYGENASE-RXN	1.14.11.8
RXN-13669	1.14.14.30
PROPIONATE-COA-TRANSFERASE-RXN	2.8.3.1
1.1.1.181-RXN	1.1.1.181
NMNAMIDOHYDRO-RXN	3.5.1.42
RXN-16045	2.3.1.23
RXN-12675	5.5.1.20
RXN-8753	1.17.1.4
RXN0-17	2.7.1.192
RXN-16380	6.2.1.3
GLUTKIN-RXN	2.7.2.11
2.1.1.127-RXN	2.1.1.127
RXN-21417	3.5.1.3
RXN-10916	2.1.1.6
3.4.21.32-RXN	3.4.21.32
3.4.14.1-RXN	3.4.14.1
CALCIDIOL-1-MONOOXYGENASE-RXN	1.14.15.18
RXN-982	1.20.4.1
HYDROXYHEPTA-DIENEDIOATE-HYDROXY-RXN	4.2.1.163
AMINO-ACID-RACEMASE-RXN	5.1.1.10
RXN-10966	3.6.1.61
RXN-8506	1.5.1.37
RXN-17849	3.5.1.121
RXN0-5126	2.4.1.58
RXN-13854	1.7.1.15
RXN-13892	1.14.19.20
RXN0-2661	3.2.2.31
2.3.1.97-RXN	2.3.1.97
RXN-11782	2.7.1.169
RXN-13112	2.3.1.198
DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	4.1.1.33
ARYL-ALCOHOL-DEHYDROGENASE-RXN	1.1.1.90
GSHTRAN-RXN	2.5.1.18
RXN-17711	2.3.1.230
RXN-8329	1.14.19.25
PROGESTERONE-MONOOXYGENASE-RXN	1.14.99.4
RXNQT-4142	3.1.3.93
AMYLOMALT-RXN	2.4.1.25
RXN-12836	4.2.3.100
RIBOFLAVINSYNDEAM-RXN	3.5.4.26
3.4.24.39-RXN	3.4.24.39
RXN-16378	1.14.19.20
RXN-10915	1.1.1.1
NADH-DEHYDROG-A-RXN	7.1.1.2
RXN-21629	2.3.1.179
CHMS-DEHYDROGENASE-RXN	1.2.1.60
4-CHLOROBENZOATE-DEHALOGENASE-RXN	3.8.1.6
ALLYL-ALCOHOL-DEHYDROGENASE-RXN	1.1.1.54
RXN-13944	1.11.1.22
3.5.4.27-RXN	3.5.4.27
1.8.4.13-RXN	1.8.4.13
RXN-9464	3.3.2.8
CYCLOPENTANONE-MONOOXYGENASE-RXN	1.14.13.16
RXN-11469	3.2.1.175
RXN-12971	1.3.1.93
RXN-11195	1.6.2.2
RXN-13202	6.3.4.16
RXN-12265	3.1.1.87
RXN-10771	4.1.99.13
3.5.1.79-RXN	3.5.1.79
HISTAMINE-N-METHYLTRANSFERASE-RXN	2.1.1.8
RXN-5472	2.4.1.256
RXN-17108	3.1.2.14
RXN-8038	5.5.1.19
2.7.1.154-RXN	2.7.1.154
RXN-15289	3.2.1.31
RXN-11881	1.14.14.154
RXN-19804	2.3.1.16
DIOHBUTANONEPSYN-RXN	4.1.99.12
3.4.23.23-RXN	3.4.23.23
RXN-13088	1.4.3.24
RXN-17246	2.3.1.292
RXN-18827	4.2.3.173
RXN-18224	2.1.1.340
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	1.17.4.1
RXN-709	5.3.3.1
RXN-18010	3.1.1.103
GLYCOSYLCERAMIDASE-RXN	3.2.1.62
RXN-14240	1.11.1.7
2.1.1.135-RXN	1.16.1.8
RXN-21774	1.3.8.5
RXN-14375	4.2.3.143
RXN-12299	1.1.1.2
RXN-17782	2.3.1.16
3.4.17.11-RXN	3.4.17.11
3.1.1.23-RXN	3.1.1.23
RXN-7842	2.3.1.153
2.1.1.145-RXN	2.1.1.145
RXN-3443	1.2.1.3
RXN1G-89	2.3.1.294
1.13.11.49-RXN	1.13.11.49
RXN-16609	3.1.1.59
RXN-18846	3.2.1.21
RXN-14547	6.3.1.15
RXN-17445	2.1.1.333
RXN-11618	3.2.1.35
RXN-13298	1.1.1.330
RXN1G-517	2.3.1.86
RXN-20027	1.14.11.60
AICARTRANSFORM-RXN	2.1.2.3
RXN-19562	4.4.1.13
RXN-9581	2.7.1.179
RXN-3422	2.1.1.68
RXN-710	1.1.1.357
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN	1.3.1.1
RXN-14907	2.6.1.77
1PFRUCTPHOSN-RXN	2.7.1.56
RXN-8081	6.3.2.34
RXN-19911	3.1.1.106
3.1.25.1-RXN	3.1.25.1
RXN-14772	4.2.1.119
RXN-16114	1.3.1.93
RXN-13342	1.14.13.224
RXN-13302	4.2.1.134
RXN-10057	1.1.1.302
SPERMINE-SYNTHASE-RXN	2.5.1.22
RXN-19001	2.4.1.38
RXN-14343	4.2.99.22
RXN-19803	1.1.1.35
RXN-8155	2.4.1.263
RXN-21616	1.3.1.9
3.1.26.1-RXN	3.1.26.1
RXN-21759	4.2.1.17
2-FUROATE--COA-LIGASE-RXN	6.2.1.31
RXN-15767	2.2.1.12
RXN-10718	6.1.1.27
1.14.12.15-RXN	1.14.12.15
RXN66-546	1.5.1.2
RXN-12969	4.2.1.134
DDT-DEHYDROCHLORINASE-RXN	4.5.1.1
RXN-8801	5.3.1.29
RXN-17014	2.3.1.51
THIAZOLSYN3-RXN	2.7.1.50
RXN-21514	2.1.1.104
RXN-14457	3.5.3.25
RXN-11328	2.7.1.166
RXN-19093	2.1.1.345
RXN-19774	2.3.1.269
RXN-17399	1.1.1.395
1.13.11.15-RXN	1.13.11.15
N-ACYLNEURAMINATE-9-PHOSPHATASE-RXN	3.1.3.29
LACTOSE6P-HYDROXY-RXN	3.2.1.85
R101-RXN	2.6.1.76
RXN-12225	1.2.99.10
FATTY-ACYL-COA-SYNTHASE-RXN	2.3.1.86
RXN-14159	1.3.99.17
DLACTDEHYDROGFAD-RXN	1.1.5.12
RXN-18164	1.14.14.43
RXN-20678	4.2.1.17
RXN-21660	1.1.1.100
1.3.99.16-RXN	1.3.99.16
RXN-19981	1.3.1.36
MALEATE-ISOMERASE-RXN	5.2.1.1
RXN-10727	3.1.2.14
RXN-16659	3.4.16.4
GLYCERYL-ETHER-MONOOXYGENASE-RXN	1.14.16.5
3.4.24.26-RXN	3.4.24.26
RXN-9229	2.1.1.64
RXN-9655	4.2.1.59
RXN-10030	2.7.1.163
CYSTEINE-DIOXYGENASE-RXN	1.13.11.20
RXN0-5074	3.6.1.73
MCPMETEST-RXN	3.1.1.61
RXN-21348	1.13.11.66
RXN-18915	2.4.1.232
ABC-34-RXN	7.6.2.10
R12-RXN	5.3.1.27
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN	1.2.1.5
RXN-15154	2.7.1.202
RXN-19906	1.14.14.163
RXN-18548	3.1.1.28
RXN-21703	4.2.1.59
RXN-12401	3.2.1.151
RXN-15270	2.4.99.3
RXN-13779	1.1.1.370
3.2.1.55-RXN	3.2.1.55
PHOSPHASERDECARB-RXN	4.1.1.65
RXN-14402	1.1.1.355
RXN-1143	2.1.1.68
RXN-12817	3.6.1.62
RXN-9627	3.1.2.2
1.3.7.5-RXN	1.3.7.5
JUVENILE-HORMONE-ESTERASE-RXN	3.1.1.59
RXN-11516	1.14.13.179
RXN-11634	2.1.1.183
TRANS-RXN-276	7.2.1.2
RXN-10246	4.1.1.77
RXN-12202	2.7.9.5
5.1.1.11-RXN	5.1.1.11
RXN-9776	6.2.1.35
RXN-20401	6.3.2.3
RXN-13998	2.1.1.268
DNA-DIRECTED-RNA-POLYMERASE-RXN	2.7.7.6
PHOSICITDEHASE-RXN	2.7.11.5
RXN-7669	2.4.1.18
3.4.22.66-RXN	3.4.22.66
5.1.1.16-RXN	5.1.1.16
RXN0-6525	3.1.13.1
RXN-16391	5.1.99.1
RXN1A0-6108	1.3.8.14
RXN0-901	1.17.1.4
3.4.14.5-RXN	3.4.14.5
RXN-17130	1.4.3.2
3.1.3.70-RXN	3.1.3.70
RXN-9086	6.2.1.36
RXN-19895	2.8.3.17
SULFITE-OXIDASE-RXN	1.8.3.1
2.7.99.1-RXN	2.7.99.1
RXN-8731	3.2.1.140
2-NITROPHENOL-2-MONOOXYGENASE-RXN	1.14.13.31
RXN-19602	3.4.19.13
RXN-8853	1.1.1.153
RXN-20994	1.3.1.34
TSA-REDUCT-RXN	1.1.1.60
NUCLEOSIDE-DIP-KIN-RXN	2.7.4.6
THIOSULFATE-SULFURTRANSFERASE-RXN	2.8.1.1
RXN-17863	2.3.1.255
RXN1G-1435	3.1.3.12
RXN-12167	3.1.1.88
RXN66-361	1.14.15.5
RXNQT-4337	1.14.13.237
RXN-20725	3.1.8.1
4.2.2.3-RXN	4.2.2.3
RXN-21452	1.2.5.3
TRANS-RXN-237	7.5.2.5
RXN-2561	5.5.1.24
RXN-8959	1.3.8.12
GLUTSEMIALDEHYDROG-RXN	1.2.1.41
RXN-20379	2.3.1.199
ALCOHOL-DEHYDROGENASE-NADP+-RXN	1.1.1.71
DIHYDROXYISOVALDEHYDRAT-RXN	4.2.1.9
TRANS-RXN0-454	7.6.2.13
RXN0-6254	2.7.7.76
2.1.1.88-RXN	2.1.1.88
RXN-8000	1.14.20.5
RXN0-5181	3.2.1.1
RXN-16194	3.4.11.7
RXN-14821	1.14.11.43
RXN-12028	2.4.1.268
RXN-16154	1.1.1.330
RXN-12481	4.1.1.32
RXN-16040	1.14.19.25
ATPSYN-RXN	7.1.2.2
3.4.11.7-RXN	3.4.11.7
METHYLGUTAMATE-DEHYDROGENASE-RXN	1.5.99.5
RXN0-7154	1.1.1.2
3.4.22.50-RXN	3.4.22.50
RXN-19313	3.1.3.73
BETAGALACTOSID-RXN	3.2.1.108
RXN-11900	4.2.3.194
AMINOBENZCOALIG-RXN	6.2.1.32
RXN66-634	3.1.2.21
RXN-17489	3.1.3.62
RXN-18443	2.5.1.136
RXN-8321	1.14.19.25
RXN-11175	1.7.2.7
RXN-10827	2.7.8.23
RXN-11638	2.1.1.199
5.3.3.13-RXN	5.3.3.13
RXN-19355	2.3.2.31
TRNA-CYTIDYLYLTRANSFERASE-RXN	2.7.7.72
RXN-13689	1.1.3.8
3.4.23.28-RXN	3.4.23.28
RXN-16278	6.2.1.46
RXN-15278	2.4.1.38
RXN-20546	3.1.1.4
1.5.1.15-RXN	1.5.1.15
2.7.1.140-RXN	2.7.1.140
RXN-10948	2.7.1.151
RXN-21295	2.7.7.77
RXN-16049	1.14.19.35
RXN-4444	1.1.3.20
RXN-8773	1.1.1.307
RXN-12375	2.1.1.216
RXN-16711	4.2.1.161
RXN-12809	2.5.1.98
RXN-15041	3.1.1.96
ACETOOHBUTREDUCTOISOM-RXN	1.1.1.86
RXN-12060	3.1.4.37
RXN-11191	2.5.1.80
RXN-7704	4.1.1.1
RXN-19390	1.14.17.1
RXN-9222	2.5.1.39
3.2.1.135-RXN	3.2.1.135
AGMATINE-DEIMINASE-RXN	3.5.3.12
RXN-15358	2.4.1.230
RXN-10857	4.1.2.25
RXN-4320	2.3.1.115
RXN-15706	4.2.3.149
ACYLCARNITINE-HYDROLASE-RXN	3.1.1.28
3.1.30.2-RXN	3.1.30.2
DETHIOBIOTIN-SYN-RXN	6.3.3.3
2.3.1.58-RXN	2.3.1.58
RXN-20484	1.1.1.24
RXN-13722	4.2.1.114
ARYLFORMAMIDASE-RXN	3.5.1.9
RXN0-6988	3.4.13.18
THIAMINASE-RXN	3.5.99.2
RXN-15157	2.7.1.202
QOR-RXN	1.6.5.5
RXN-17558	1.14.13.220
RXN-18574	6.1.3.1
CARBOXYLATE-REDUCTASE-RXN	1.2.99.6
1.1.1.141-RXN	1.1.1.141
RXN-12140	3.3.2.10
RXN-7022	2.4.1.202
SUCCARGDIHYDRO-RXN	3.5.3.23
RXN-20172	2.1.1.114
BENZENE-12-DIOXYGENASE-RXN	1.14.12.3
RXN-8416	4.2.3.133
RXN-19596	4.4.1.13
RXN-8028	5.5.1.18
PYRAZIN-RXN	3.5.1.4
RXN-18252	2.4.1.65
ERYTHRITOL-KINASE-RXN	2.7.1.27
RXN-6380	2.7.8.35
3.4.21.54-RXN	3.4.21.54
RXN-12806	2.3.1.197
RXN-9661	1.3.1.9
RXN-12755	1.14.19.25
RXN-13341	1.14.13.217
TRANS-RXN-358	7.6.2.3
RXN0-5268	7.1.1.3
RXN-14268	2.3.1.16
RXN-17133	3.9.1.3
2.6.1.22-RXN	2.6.1.22
RXN-602	1.14.20.4
ALDXANAU-RXN	1.2.1.4
RXN-18254	2.4.1.152
RXN-11431	3.4.19.16
RXN-13413	4.2.3.76
RXN-10790	3.4.21.69
CHOLESTEROL-7-ALPHA-MONOOXYGENASE-RXN	1.14.14.23
RXN-12757	5.4.4.5
2.7.3.9-RXN	2.7.3.9
QUINATE-5-DEHYDROGENASE-RXN	1.1.1.282
RXN-20531	3.1.4.4
RXN-18229	3.5.5.1
RXN-1226	2.4.1.184
RXN-21028	2.1.1.137
RXN1G-424	2.3.1.294
RXN-11688	3.4.24.79
RXN-13110	1.14.13.179
DIAMINOPIMDECARB-RXN	4.1.1.20
2.3.1.165-RXN	2.3.1.165
CITC-RXN	6.2.1.22
RXN-8698	1.3.3.8
PHOSPHOKETOLASE-RXN	4.1.2.9
1.21.4.3-RXN	1.21.4.3
RXN-18934	3.3.2.9
TDPFUCACTRANS-RXN	2.3.1.210
DEOXYNUCLEOSIDE-PHOSPHATE-KINASE-RXN	2.7.4.13
RXN-18570	1.1.1.412
RXN-21684	1.3.1.10
RXN-18927	3.2.1.113
2.7.7.37-RXN	2.7.7.37
3.1.13.1-RXN	3.1.13.1
RXN-9291	4.2.3.34
RXN-21623	4.2.1.59
GALACTARDEHYDRA-RXN	4.2.1.42
RXN-9680	2.1.1.161
RXN-5286	1.3.1.75
RXN-13136	1.14.14.133
RXN-19611	2.5.1.18
RXN-16748	2.7.7.90
RXN-9287	2.1.1.114
RXN-7184	2.7.1.151
ISOCIT-CLEAV-RXN	4.1.3.1
2.4.1.45-RXN	2.4.1.47
GPPSYN-RXN	2.5.1.1
RXN-16624	1.3.1.9
1.14.13.74-RXN	1.14.14.85
RXN-18256	2.4.99.2
2.3.1.154-RXN	2.3.1.176
3.2.1.103-RXN	3.2.1.103
RXNQT-4319	4.4.1.13
RXN0-2001	2.4.2.43
RXN-12696	2.4.1.35
RXN-15113	1.14.19.15
1.13.11.41-RXN	1.13.11.41
CDPDIGLYSYN-RXN	2.7.7.41
RXN-18385	1.14.20.4
RXN-19361	2.4.1.17
RXN-12967	1.14.14.84
RXN-14550	2.1.1.287
RXN-20769	2.3.1.86
RXN-11730	3.5.99.8
RXN-20117	1.3.1.72
RXN-8498	4.2.1.121
RXN-21700	1.3.1.10
CERAMIDE-KINASE-RXN	2.7.1.138
RXN-16398	1.14.14.80
RXN1F-357	1.14.15.7
RXN-21678	1.3.1.9
ALPHA-13-GLUCAN-SYNTHASE-RXN	2.4.1.183
2.3.1.118-RXN	2.3.1.118
2-HEXADECENAL-REDUCTASE-RXN	1.3.1.27
GERANYL-DIPHOSPHATE-CYCLASE-RXN	5.5.1.8
RXN-12463	2.1.1.226
D-ALANINE-AMINOTRANSFERASE-RXN	2.6.1.21
RXN-9365	2.5.1.74
RXN-20512	2.3.1.51
R601-RXN	1.3.5.4
PEPCARBOX-RXN	4.1.1.31
RXN-19009	2.4.1.214
GLUCOSE-1-DEHYDROGENASE-RXN	1.1.1.47
RXN-2364	2.3.3.15
LINAMARIN-SYNTHASE-RXN	2.4.1.63
RXN-16157	2.3.1.23
PROTEIN-LYSINE-6-OXIDASE-RXN	1.4.3.13
RXN-17642	1.1.2.9
RXN-1241	1.2.1.68
DIHYDRODIPICSYN-RXN	4.3.3.7
RXN-17272	2.3.1.292
RXN-7938	3.1.2.18
RXN-9441	1.14.13.105
R82-RXN	5.3.2.5
4.2.1.100-RXN	4.2.1.100
RXN-10978	3.6.1.52
RXN-7836	5.3.3.8
RXN-16132	1.14.19.3
PHOSPHATIDATE-PHOSPHATASE-RXN	3.1.3.4
3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN	1.14.13.24
RXN-18514	1.1.3.4
HYDROXY-MANDELATE-RACEMASE-RXN	5.1.2.2
PORPHOBILSYNTH-RXN	4.2.1.24
RXN-16302	2.3.2.24
ISOBUTYRYL-COA-MUTASE-RXN	5.4.99.13
RXN0-1461	1.3.3.3
RXN-1382	2.7.8.29
RXN-7834	2.3.1.171
NADPH-DEHYDROGENASE-RXN	1.6.99.1
ALPHA-PINENE-OXIDE-DECYCLASE-RXN	5.5.1.10
RXN-9796	1.1.1.213
AMINOPARATHION-PHOSPHATASE-RXN	3.1.8.1
RXN-21088	2.7.7.68
RXN-19916	4.1.2.13
RXN-11225	2.3.1.219
RXN-9597	1.4.3.21
DIENELACHYDRO-RXN	3.1.1.45
3.4.22.3-RXN	3.4.22.3
RXN-12015	3.4.22.48
RXN-9805	1.14.14.80
3.2.1.65-RXN	3.2.1.65
RXN-9939	2.3.1.57
RXN-19322	3.1.3.73
RXN-12469	2.1.1.219
2.4.1.109-RXN	2.4.1.109
RXN-1761	3.5.5.8
RXN-18257	2.4.1.65
RXN-19656	2.1.1.42
RXN-16060	1.1.1.382
RXN-20554	3.1.1.4
RXN-7790	1.2.1.25
RXN-13332	3.7.1.18
3.1.1.58-RXN	3.1.1.58
URKI-RXN	2.7.1.48
RXN0-5227	3.4.17.13
RXN-17591	1.14.13.69
RXN-19428	1.3.1.114
RXN-14175	6.3.2.44
3.4.21.119-RXN	3.4.21.119
2.1.1.72-RXN	2.1.1.72
RXN-8615	4.1.2.45
RXN0-3942	3.5.1.94
RXN-21225	2.3.1.16
RXN-16394	1.14.14.80
N-METHYLALANINE-DEHYDROGENASE-RXN	1.4.1.17
1.14.11.9-RXN	1.14.11.9
AKBLIG-RXN	2.3.1.29
RXN-14520	2.3.1.231
RXN-12142	3.3.2.10
RXN-8618	3.1.7.11
RXN-12775	4.2.1.138
DIMESULFREDUCT-RXN	1.8.5.3
2.1.1.62-RXN	2.1.1.62
TAGAKIN-RXN	2.7.1.144
RXN0-6952	3.1.1.32
STEROID-21-MONOOXYGENASE-RXN	1.14.14.16
PROSTAGLANDIN-E2-9-REDUCTASE-RXN	1.1.1.189
4.2.3.26-RXN	4.2.3.26
RXN-20690	1.11.1.28
RXN-5106	4.2.3.119
3.6.3.49-RXN	5.6.1.6
3-OXOADIPATE-COA-TRANSFERASE-RXN	2.8.3.6
RXN-13162	2.5.1.21
N-ACETYLGLUCOSAMINE-KINASE-RXN	2.7.1.59
FLAVONOID-3-MONOOXYGENASE-RXN	1.14.14.82
RXN-8424	4.2.3.78
RXN-15588	2.8.2.1
3.4.21.71-RXN	3.4.21.71
RXN1G-132	2.3.1.293
RXN-14695	1.13.12.21
RXN0-6982	3.4.13.18
RXN-10604	1.21.99.4
PSERTRANSAMPYR-RXN	2.6.1.52
