2.6.1.16	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
1.5.5.1	1.5.5.1-RXN-YEAST,RXN66-550
2.5.1.62	RXN1F-66,RXN-7673,RXN-21286,RXN-21291,RXN-7674,RXN-7663
2.4.1.92	RXN-18294,RXN-18271,2.4.1.92-RXN,RXN-18274
2.6.1.9	HISTAMINOTRANS-RXN
4.1.1.90	RXN-10683
1.3.1.11	COUMARATE-REDUCTASE-RXN
2.2.1.12	RXN-15769,RXN-15768,RXN-15766,RXN-15767,RXN-15774
3.5.1.114	RXN-13683
2.3.1.1	RXN0-6948,N-ACETYLTRANSFER-RXN
1.1.1.145	RXN66-342,RXN-12747,RXN-12693,RXN-12789,RXN66-353,1.1.1.145-RXN,RXN66-350
3.1.21.2	3.1.21.2-RXN
4.2.1.144	RXN-9587
1.1.1.108	CARNITINE-3-DEHYDROGENASE-RXN
5.4.99.21	RXN-11835
1.4.1.14	GLUTAMATE-SYNTHASE-NADH-RXN
3.4.21.70	3.4.21.70-RXN
4.2.1.137	RXN-13335
2.7.1.200	TRANS-RXN-161
3.2.1.107	3.2.1.107-RXN
2.3.1.212	RXN-8458
2.3.2.24	RXN-16313,RXN-16314,RXN-16302
1.1.1.105	RXN-12581,RETINOL-DEHYDROGENASE-RXN
5.3.3.14	RXN1G-53,5.3.3.14-RXN,RXN-16614,RXN1G-30,RXN1G-674
3.2.1.1	RXN-1823,3.2.1.1-RXN,RXN0-5181,ALPHA-AMYL-RXN
2.3.1.51	RXN-16118,RXN-16076,RXN-16067,RXN-1623,RXN-20565,RXN0-6705,RXN-17729,RXN-17012,RXN-17010,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN,RXN-17021,RXN-17022,RXN-17015,RXN-17011,RXN-17013,RXN-16025,RXN-17014,RXN-20512,RXN-17023,RXN-16032,RXN-16077,RXN-17020,RXN-17024,RXN-15043,RXN-17008,RXN-17019,RXN-17009,RXN0-5514,RXN-20528
2.7.1.205	RXN-15086,RXN-15161,RXN-15160
2.6.1.33	2.6.1.33-RXN
1.1.3.15	S-2-HYDROXY-ACID-OXIDASE-RXN,RXN-969
2.8.3.20	RXN-8966,RXN-14935
3.1.4.17	3.1.4.17-RXN
2.7.8.7	HOLO-ACP-SYNTH-RXN,RXN-10674,RXN-10994,RXN-16759,RXN-15889,RXN-19493,ENTDB-RXN,RXN-19477
1.3.1.2	1.3.1.2-RXN,RXN-11209
3.1.3.88	RXN-13204
3.4.22.16	3.4.22.16-RXN
3.1.1.32	RXN-20559,RXN-20560,RXN-12430,RXN0-6952,PHOSPHOLIPASE-A1-RXN
3.4.21.41	3.4.21.41-RXN
1.8.1.12	1.8.1.12-RXN
2.8.2.11	GALACTOSYLCERAMIDE-SULFOTRANSFERASE-RXN,RXN-18303,RXN-18301,RXN-17203
2.7.1.166	RXN-16750,RXN-11328
1.3.5.6	RXN-12242,RXN-19142,RXN-19141
2.3.1.294	RXN1G-172,RXN1G-79,RXN1G-94,RXN1G-582,RXN1G-202,RXN1G-1212,RXN1G-1015,RXN1G-883,RXN-19847,RXN1G-374,RXN1G-557,RXN1G-89,RXN1G-424,RXN1G-334,RXN1G-660,RXN1G-32,RXN1G-580,RXN1G-818
1.2.1.61	1.2.1.61-RXN
3.1.1.5	RXN-21069,RXN-15035,RXN-19311,LYSOPHOSPHOLIPASE-RXN,RXN-16225,RXN-19312
3.1.3.6	RXN-14090,RXN-14124,3-NUCLEOTID-RXN,RXN-14126,RXN-14115
1.3.1.120	RXN-20421,RXN-20418,RXN-20430
2.4.1.234	RXN-14109,2.4.1.234-RXN
3.5.2.6	RXN-20894,BETA-LACTAMASE-RXN
1.2.1.84	RXN-16555,RXN-16408,RXN-16550,RXN-16404,RXN-16551,RXN-16405,RXN-17743,RXN-16553,RXN-9344,RXN-16403,RXN-17744,RXN-16562,RXN-19418
1.14.14.18	HEME-OXYGENASE-DECYCLIZING-RXN
2.1.1.162	RXN-13406
7.2.2.4	RXN-19779
3.5.99.9	RXN-13558
1.1.1.409	RXN-18601
4.2.1.150	RXN-11667,RXN-20677,RXN-15014
2.3.2.8	RXN-17891,RXN-17888,ARGINYLTRANSFERASE-RXN,RXN-17890,RXN-17889
3.1.1.4	RXN-15068,RXN-17736,RXN-20552,RXN-16138,RXN-15067,RXN-17735,RXN-20558,RXN0-6725,RXN-20562,RXN-20561,RXN-20546,RXN-20554,PHOSPHOLIPASE-A2-RXN,RXN-20543,RXN-16139,RXN-20548,RXN-15065,RXN-20555
1.3.1.77	RXN-9725,RXN-10693,RXN-9723,RXN-9724
3.1.3.62	RXN-10940,RXN-7305,RXN-10944,RXN-10942,RXN-7246,3.1.3.62-RXN,RXN-17493,RXN-10943,RXN-7304,RXN-7250,RXN-17495,RXN-17490,RXN-17489,RXN-7920,RXN-7303,RXN-7302,RXN-7301
2.7.1.119	HYGROMYCIN-B-KINASE-RXN
3.2.1.101	3.2.1.101-RXN
1.5.3.2	RXN0-301,N-METHYL-L-AMINO-ACID-OXIDASE-RXN
4.2.1.134	RXN-20334,RXN-13444,RXN-20346,RXN-16113,RXN-20381,RXN-13304,RXN-16130,RXN-20377,RXN-16155,RXN-11750,RXN-20342,RXN-20350,RXN-14485,RXN-13302,RXN-12969,RXN-16021,RXN-16096,RXN-20338,RXN-14494,RXN-13001,RXN-17110,RXN-13303,RXN-13305
3.5.1.135	RXN-21270
1.14.13.166	RXN-11965
3.1.3.45	KDO-8PPHOSPHAT-RXN
2.3.1.65	RXN-9852,RXN-9851,RXN-21376,RXN-9800,GLYCINE-N-CHOLOYLTRANSFERASE-RXN
4.2.1.70	RXN0-5398
